"subjectID","NEOFFI01","NEOFFI02","NEOFFI03","NEOFFI04","NEOFFI05","NEOFFI06","NEOFFI07","NEOFFI08","NEOFFI09","NEOFFI10","NEOFFI11","NEOFFI12","NEOFFI13","NEOFFI14","NEOFFI15","NEOFFI16","NEOFFI17","NEOFFI18","NEOFFI19","NEOFFI20","NEOFFI21","NEOFFI22","NEOFFI23","NEOFFI24","NEOFFI25","NEOFFI26","NEOFFI27","NEOFFI28","NEOFFI29","NEOFFI30","NEOFFI31","NEOFFI32","NEOFFI33","NEOFFI34","NEOFFI35","NEOFFI36","NEOFFI37","NEOFFI38","NEOFFI39","NEOFFI40","NEOFFI41","NEOFFI42","NEOFFI43","NEOFFI44","NEOFFI45","NEOFFI46","NEOFFI47","NEOFFI48","NEOFFI49","NEOFFI50","NEOFFI51","NEOFFI52","NEOFFI53","NEOFFI54","NEOFFI55","NEOFFI56","NEOFFI57","NEOFFI58","NEOFFI59","NEOFFI60","NEOFFI61","NEOFFI62","NEOFFI63","NEOFFI64","NEOFFI65","NEOFFI66","PID5BF01","PID5BF02","PID5BF03","PID5BF04","PID5BF05","PID5BF06","PID5BF07","PID5BF08","PID5BF09","PID5BF10","PID5BF11","PID5BF12","PID5BF13","PID5BF14","PID5BF15","PID5BF16","PID5BF17","PID5BF18","PID5BF19","PID5BF20","PID5BF21","PID5BF22","PID5BF23","PID5BF24","PID5BF25","PID5BF26","PID5BF27","PID5BF28","PID5BF29","PID5BF30","PID5BF31","PID5BF32","PID5BF33","PID5BF34","PID5BF35","PID5BF36","NEOneuro","NEOextra","NEOoff","NEOvertr","NEOgew","PIDNegativeAffect","PIDDetachment","PIDAntagonism","PIDDisinhibition","PIDPsychoticism","PIDAnankastia","Sex","Age","Edu","Occupation"
"22DCM",1,3,2,3,2,2,3,2,4,3,1,2,2,3,3,2,4,3,3,3,2,2,1,3,1,3,3,4,1,3,1,3,3,3,3,1,3,3,3,3,1,3,1,3,2,2,3,3,2,3,1,4,3,2,2,4,3,3,1,2,2,1,2,3,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,1,1,1,1,2,1,1,0,1,1,24,38,30,37,32,7,3,8,6,7,6,0.5,25,"bachelor","3"
"22ESA",1,3,3,4,3,1,3,3,3,2,1,4,3,3,3,1,4,4,3,3,1,2,3,3,2,1,3,3,3,3,1,2,3,3,3,1,4,3,3,3,1,3,3,3,3,1,3,3,4,3,1,3,3,3,3,3,3,3,3,1,3,2,3,1,3,3,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,15,40,37,46,35,3,0,3,4,3,1,0.5,20,"abitur","0"
"22Fas",3,3,0,2,2,1,3,4,3,1,1,4,4,1,3,3,3,4,3,4,1,0,2,4,3,3,2,4,3,2,3,3,4,3,2,1,2,4,3,3,0,2,3,1,1,2,3,4,4,3,0,3,4,1,3,1,1,4,1,4,2,3,4,1,1,1,2,1,0,1,2,2,3,0,0,0,2,1,2,1,2,0,0,3,2,0,1,1,0,1,2,1,0,0,2,0,0,0,2,0,0,0,20,30,41,35,35,11,2,3,5,6,7,0.5,20,"abitur","0"
"22HLA",3,2,1,4,3,1,4,2,3,2,3,2,4,3,4,2,3,2,4,3,2,2,1,2,2,1,2,3,1,1,3,1,4,3,3,2,3,4,4,2,1,4,2,2,1,3,2,2,4,3,2,3,3,2,2,0,4,1,4,3,2,4,2,3,3,3,1,1,1,1,1,2,1,1,1,1,0,2,1,1,2,1,0,2,1,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,26,35,29,45,31,4,4,3,7,1,8,0.5,23,"abitur","1"
"22IJH",3,2,3,3,2,1,4,3,3,3,2,3,4,3,1,1,3,3,4,3,1,2,3,3,3,2,2,1,3,1,2,2,4,3,3,2,3,3,3,4,1,3,3,2,3,2,3,3,3,3,2,3,4,2,3,3,2,4,3,3,2,1,2,2,3,1,1,1,0,0,2,2,1,1,1,0,0,1,1,0,1,0,0,2,1,1,0,0,0,1,1,1,1,0,1,0,1,0,2,0,0,0,24,35,38,39,34,6,0,4,5,3,6,0.5,19,"abitur","0"
"22KEM",1,2,3,4,2,2,4,2,3,3,1,4,3,3,2,2,3,1,4,3,2,1,2,3,2,1,1,3,1,1,2,3,3,4,2,3,4,4,3,3,2,3,3,2,2,1,2,2,4,3,2,3,3,3,2,3,2,3,4,2,1,2,2,2,1,2,1,0,0,1,1,0,2,0,1,0,0,1,0,0,2,2,1,1,1,0,1,1,1,2,1,0,1,0,2,0,1,0,2,0,0,0,24,33,32,43,29,6,2,0,7,5,4,0.5,23,"abitur","0"
"22KPB",0,4,2,4,2,0,3,4,4,2,0,4,4,4,2,1,4,2,4,3,0,4,2,2,4,0,2,3,4,3,2,2,1,4,4,2,4,4,4,2,2,4,2,3,1,1,2,4,4,2,0,4,4,1,4,0,2,4,1,2,4,2,2,0,4,2,1,3,2,0,3,0,0,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2,0,2,0,0,0,8,43,36,47,33,3,0,7,9,7,0,-0.5,23,"abitur","0"
"22LIM",1,2,3,3,3,1,3,4,4,1,1,4,2,4,1,1,3,3,4,4,1,1,1,3,1,0,3,4,4,1,1,1,4,4,3,1,3,4,4,3,1,4,3,3,2,1,1,4,4,3,1,2,3,1,3,3,0,1,4,1,3,4,1,0,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,1,0,2,0,0,0,13,31,36,50,27,3,1,1,4,1,3,0.5,25,"bachelor","0"
"22LSS",2,1,3,4,3,2,3,4,3,2,3,2,3,0,3,3,3,4,3,3,2,1,3,3,3,2,1,3,3,1,3,1,4,2,2,2,3,4,2,4,2,3,3,1,1,3,1,4,4,3,1,2,4,3,3,3,2,4,3,2,1,3,1,2,2,1,1,2,0,1,1,0,1,1,1,1,1,0,2,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,2,0,0,0,30,25,43,36,31,6,3,6,5,4,2,-0.5,27,"bachelor","1"
"22MAH",3,3,3,3,3,1,3,4,3,3,1,4,3,2,1,1,4,3,4,3,1,3,3,2,3,0,1,4,3,3,2,3,4,3,3,2,3,4,4,3,2,3,3,2,3,1,3,4,3,3,0,2,3,2,3,2,1,3,4,3,2,2,3,0,4,3,2,0,1,2,2,1,1,1,1,1,1,1,1,2,1,0,1,1,2,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,16,37,41,42,37,6,3,3,4,8,4,-0.5,70,"bachelor","4"
"22MAS",2,2,1,3,2,2,3,3,3,2,1,3,3,3,2,2,2,2,2,3,2,1,2,3,2,1,2,3,3,1,2,1,3,2,2,1,2,2,3,3,3,3,2,3,2,2,2,2,3,2,1,2,3,3,2,3,2,3,3,1,3,2,2,2,3,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,24,28,29,40,26,5,3,1,4,2,4,0.5,18,"abitur","0"
"22MIW",2,3,1,3,2,1,3,2,3,3,1,1,3,3,1,0,4,1,4,3,2,3,1,3,2,0,3,3,1,1,2,2,3,3,2,2,4,3,4,4,1,3,2,3,3,0,2,4,3,3,1,3,3,1,2,1,4,3,2,1,1,2,1,2,3,2,2,2,1,1,2,0,1,1,2,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,15,38,29,38,28,6,1,6,8,3,2,0.5,53,"ausbildung","5"
"22SKW",3,0,3,3,4,2,3,3,4,4,2,3,1,4,3,2,2,2,3,3,4,0,1,2,2,1,2,4,4,1,4,1,3,2,2,2,3,4,4,4,1,3,3,1,3,1,1,3,4,2,3,1,3,3,4,4,2,2,2,2,1,2,4,4,2,4,1,0,0,3,2,2,3,1,0,0,2,2,2,1,1,0,0,2,2,0,0,1,0,2,3,2,0,0,2,2,0,0,2,0,0,3,33,23,32,43,38,11,4,4,3,6,13,0.5,20,"abitur","0"
"22SML",3,0,3,3,3,0,1,3,4,3,1,1,0,4,4,1,0,2,1,2,1,0,1,1,3,1,0,1,2,4,0,1,1,3,2,0,1,4,2,3,1,1,2,1,3,1,1,3,2,2,1,1,4,2,3,1,1,3,0,2,2,1,3,0,1,4,0,2,0,3,2,1,1,2,0,1,2,1,0,1,1,3,1,1,0,2,0,2,0,1,1,2,0,2,1,1,0,1,1,2,0,1,11,9,27,32,37,2,8,10,2,6,6,-0.5,18,"abitur","0"
"22VDC",3,2,4,2,3,1,2,3,4,2,3,3,0,2,2,3,4,3,2,1,0,3,0,3,3,4,1,1,3,0,1,3,4,3,4,3,2,4,1,3,3,0,2,4,4,3,2,3,3,3,1,2,1,3,3,3,2,4,1,2,0,3,2,4,2,3,2,2,0,2,3,1,2,2,1,3,2,0,3,3,2,0,0,3,0,2,0,0,3,1,2,2,1,2,2,0,1,0,3,0,2,0,32,28,29,37,32,10,7,11,7,12,5,-0.5,19,"abitur","0"
"22WUS",1,3,2,2,3,1,3,3,3,3,3,3,1,1,2,3,3,3,4,3,2,3,2,3,3,2,2,4,2,1,1,1,3,3,3,3,4,3,2,3,1,3,1,1,3,2,4,2,3,3,2,3,3,2,1,3,2,3,3,2,1,2,1,1,3,3,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,0,1,1,2,0,1,1,2,1,1,2,2,2,1,1,2,1,2,2,1,1,25,37,30,35,31,11,6,6,10,8,7,-0.5,26,"master","6"
"23ANJ",3,0,3,4,4,3,4,4,4,1,3,4,4,4,4,3,2,2,3,4,3,0,2,1,2,4,0,3,2,0,2,1,4,3,2,4,3,4,4,4,1,4,3,3,4,3,0,4,4,4,1,2,2,3,2,1,1,4,4,1,2,3,2,4,3,4,3,0,0,2,3,0,2,1,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,35,24,39,48,34,9,4,1,1,3,3,0.5,27,"bachelor","0"
"23APD",4,3,2,3,4,1,3,3,4,4,0,4,1,3,3,1,4,0,2,3,0,3,0,1,4,0,2,2,3,3,0,3,4,4,4,0,3,3,4,4,0,4,0,0,4,0,1,3,2,3,0,3,4,0,4,1,2,3,0,1,1,0,3,1,4,4,1,3,0,1,2,0,0,1,0,0,3,1,2,2,0,0,0,0,0,3,0,0,0,2,0,1,0,2,1,0,0,1,1,0,0,1,8,39,25,31,44,3,3,11,1,6,4,-0.5,22,"bachelor","0"
"23BIJ",1,4,4,2,0,3,3,4,3,1,3,1,4,4,0,3,3,2,4,1,3,4,4,1,1,3,3,1,1,0,3,1,3,2,3,3,1,4,3,1,3,1,3,1,1,3,0,4,3,1,3,1,4,1,1,1,3,4,3,3,1,3,0,3,1,1,2,2,2,0,2,1,3,3,3,0,3,1,3,2,2,3,3,2,2,0,2,0,2,0,2,2,2,0,3,0,3,0,2,2,1,0,35,26,41,33,13,15,0,9,13,14,4,0.5,21,"abitur","0"
"23DDD",4,1,3,4,2,4,3,3,4,3,4,2,3,4,2,4,1,3,1,4,4,1,2,1,3,3,1,4,1,0,4,1,4,3,4,4,1,3,4,4,4,0,2,1,4,4,4,1,4,4,4,1,1,4,3,4,0,3,4,4,0,3,1,3,0,2,3,0,1,2,2,3,3,0,2,1,0,3,2,0,1,0,0,3,3,0,2,2,0,2,3,0,0,1,1,2,0,0,3,0,0,2,50,16,32,40,38,14,6,0,9,3,15,0.5,22,"bachelor","0"
"23GMF",3,3,2,4,3,3,4,3,3,1,4,3,3,4,3,2,3,3,3,3,3,1,1,2,3,3,2,1,2,0,2,1,3,3,4,2,3,4,3,3,2,3,3,3,3,2,4,2,4,3,1,3,3,3,3,3,2,2,3,3,0,3,2,3,3,4,1,1,0,0,1,2,2,1,0,1,0,1,2,2,1,3,1,2,1,0,2,0,2,1,1,0,0,1,1,1,0,0,2,3,1,1,33,35,30,44,34,7,2,4,5,6,8,0.5,25,"master","5"
"23IDU",2,3,2,4,3,1,3,2,3,3,1,3,3,3,1,1,4,2,3,3,2,2,3,3,3,1,3,3,3,3,2,2,3,3,3,1,3,2,3,3,1,2,2,2,3,2,2,2,4,3,1,2,3,3,3,1,3,2,3,2,2,2,3,1,3,2,2,1,0,0,1,2,2,1,1,0,0,1,1,1,1,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,17,35,29,43,36,8,0,4,4,1,6,0.5,21,"abitur","0"
"23IFT",1,3,3,4,1,1,0,2,3,2,3,1,4,1,3,3,1,4,2,1,3,2,3,1,0,3,1,3,3,1,0,1,2,4,1,2,1,3,1,3,3,2,3,2,1,3,0,2,2,1,2,1,3,2,1,3,0,1,4,0,1,1,1,1,1,4,0,0,1,2,2,0,1,3,1,1,1,0,3,1,1,1,0,0,0,1,2,1,2,0,1,1,1,2,3,0,0,0,2,1,0,0,28,14,33,35,16,5,6,6,8,8,0,-0.5,22,"abitur","0"
"23IMT",4,3,2,4,4,1,4,3,4,2,0,4,2,4,0,3,4,1,4,4,2,0,1,4,4,2,1,4,2,1,1,4,2,4,4,3,4,4,2,3,2,3,3,4,2,1,3,3,4,3,1,4,4,0,4,4,2,4,3,4,2,4,0,0,4,2,1,2,0,0,2,3,0,0,1,0,0,3,0,2,2,0,1,3,0,0,0,0,2,3,0,0,2,0,0,2,0,0,2,0,1,0,24,40,33,47,35,1,0,4,7,6,14,-0.5,29,"abitur","3"
"23MIT",1,1,2,4,3,0,3,1,4,4,1,3,2,4,4,1,3,3,1,4,1,2,0,3,3,0,1,3,4,3,1,1,3,3,3,0,4,3,4,4,1,3,2,3,4,1,1,1,4,4,1,2,3,4,4,1,2,2,4,4,3,1,4,0,3,4,1,0,0,1,1,2,1,1,0,2,0,2,1,1,1,0,0,2,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,9,29,25,50,48,4,5,3,1,1,7,0.5,25,"abitur","0"
"23MSZ",1,3,1,3,2,1,3,2,4,3,2,3,2,2,3,2,3,3,4,3,1,3,1,2,3,2,3,0,3,3,1,1,1,2,3,2,4,4,2,4,1,3,1,3,2,1,3,3,4,3,1,3,4,2,3,1,3,4,3,3,2,3,3,2,3,3,1,1,1,2,2,2,1,1,0,0,0,2,1,0,1,2,0,2,1,1,0,0,1,2,0,0,1,0,1,0,1,0,1,1,0,0,18,38,26,42,38,5,2,3,4,4,8,-0.5,25,"master","6"
"23OIC",2,1,2,4,2,1,2,3,4,3,2,2,2,3,1,1,3,2,3,4,2,2,1,3,1,0,2,1,3,2,2,1,2,3,1,1,2,3,3,3,3,2,1,3,3,2,1,3,4,3,3,2,3,3,3,2,2,2,3,2,1,1,3,1,2,3,2,0,1,2,1,1,2,1,0,2,0,2,1,2,2,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,22,24,25,44,31,8,5,5,6,2,7,0.5,24,"bachelor","0"
"23URA",3,1,3,4,3,2,1,3,4,1,2,1,2,3,4,4,3,3,4,4,2,1,3,0,3,3,3,3,1,1,1,1,4,2,2,1,1,4,2,4,0,1,3,1,1,3,1,3,3,2,2,2,4,4,3,4,1,2,1,4,0,3,4,1,1,3,0,2,0,2,2,2,2,0,0,1,2,2,3,0,1,2,0,3,0,1,0,0,2,2,2,0,0,1,2,0,0,0,1,1,0,2,28,18,37,35,36,7,4,3,2,8,11,-0.5,27,"abitur","0"
"23WNC",4,3,2,3,3,1,3,0,3,3,3,4,3,4,3,3,3,1,3,3,3,2,1,2,2,1,3,3,3,1,3,1,4,2,3,2,3,4,3,4,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,1,1,4,1,1,4,3,3,2,1,3,1,0,1,0,0,3,3,1,0,0,1,3,3,0,0,0,2,3,1,1,0,0,1,2,1,2,0,0,0,0,0,2,0,0,0,35,34,27,42,33,14,1,9,6,0,4,0.5,33,"master","4"
"24BLD",0,2,3,4,2,3,4,4,1,4,3,3,4,2,4,4,2,4,2,4,3,3,4,1,3,4,2,1,2,0,4,1,4,4,4,4,4,4,2,4,3,3,4,3,3,4,2,4,4,4,4,2,4,3,4,4,2,4,3,4,0,2,2,4,3,0,3,1,0,1,3,2,3,2,2,0,1,0,3,3,2,0,0,2,3,0,1,0,2,0,3,1,2,0,3,0,0,0,1,0,0,0,44,33,44,33,42,15,1,7,8,9,4,0.5,18,"abitur","0"
"24BME",1,1,4,1,2,1,3,3,4,1,3,1,4,3,2,3,3,1,3,3,4,1,2,0,3,3,1,4,0,0,3,1,3,3,3,3,3,4,3,3,2,1,3,3,2,3,3,3,3,3,1,3,3,0,3,4,1,3,1,3,0,3,2,1,2,3,1,1,1,3,3,2,2,3,1,1,2,2,1,2,3,3,1,2,0,1,1,1,2,2,1,2,0,1,2,0,0,1,2,3,2,1,32,24,37,30,30,5,6,10,8,12,9,0.5,21,"abitur","0"
"24BVA",0,3,1,2,4,3,3,4,3,3,1,1,3,3,4,3,4,4,3,3,3,3,1,2,2,1,1,4,2,3,4,1,4,3,3,3,3,4,4,3,3,1,4,2,4,3,2,3,3,3,0,3,3,1,4,4,4,4,4,3,4,2,4,3,3,1,3,0,0,2,3,2,3,0,0,0,1,1,0,0,0,1,2,2,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,1,1,31,32,39,39,43,12,3,0,0,7,7,0.5,19,"abitur","1"
"24FHD",3,3,4,3,3,3,2,4,3,2,4,3,2,4,3,4,3,3,3,3,3,4,0,3,2,2,1,3,3,1,1,1,3,2,1,3,2,3,4,3,3,1,1,3,4,4,2,4,3,3,3,2,3,4,4,3,3,4,1,3,1,1,3,3,0,1,3,1,0,1,1,1,3,1,3,0,0,1,3,1,2,0,0,1,3,1,0,1,0,0,3,0,1,0,0,0,1,0,2,0,0,0,39,27,34,39,35,16,2,4,8,1,3,0.5,19,"abitur","0"
"24GAR",0,2,1,3,3,0,3,4,4,4,1,3,3,1,3,1,3,4,4,4,0,2,1,1,3,0,0,3,1,1,1,3,1,3,3,2,4,4,1,4,0,3,1,1,1,0,4,4,3,3,1,4,4,0,4,3,2,4,0,4,1,2,0,0,3,1,0,2,0,1,3,2,0,3,0,1,1,2,0,3,2,0,2,3,0,3,0,0,2,3,0,2,1,0,3,0,0,1,2,0,3,3,9,36,34,26,37,0,2,14,5,14,13,-0.5,26,"ausbildung","5"
"24HMA",1,3,3,3,2,1,3,3,2,2,1,3,3,3,3,3,4,3,4,3,1,3,3,3,3,1,2,3,3,3,1,2,3,3,3,1,3,3,3,3,1,3,4,2,3,2,1,3,4,3,1,2,3,3,3,3,3,3,2,1,2,3,3,2,3,3,2,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,2,2,1,1,0,1,2,1,2,1,1,1,0,0,1,1,1,0,1,19,35,37,43,35,8,2,7,6,5,7,0.5,23,"abitur","0"
"24IEJ",2,1,1,4,4,1,3,4,4,3,3,2,4,4,3,1,1,0,4,4,4,0,3,3,3,2,0,1,3,1,3,1,4,4,4,3,2,4,4,4,3,3,4,3,3,1,1,4,4,4,3,1,4,4,3,4,0,4,3,4,1,4,4,3,3,3,0,2,0,2,3,3,2,1,0,0,0,2,1,1,3,0,2,3,1,0,0,2,3,1,2,1,2,3,0,2,0,0,3,0,0,0,33,18,37,52,44,6,7,5,8,8,11,0.5,18,"abitur","0"
"24KCA",1,3,0,4,3,1,4,4,4,3,1,4,2,4,3,1,3,3,2,3,1,0,2,3,2,3,3,3,3,2,1,3,4,4,2,1,4,4,4,4,1,4,2,4,3,1,1,4,4,3,1,3,3,4,4,3,2,1,3,2,3,2,3,2,4,3,2,0,0,1,1,2,1,1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,1,0,0,1,0,0,1,0,0,3,0,0,0,18,38,32,51,37,6,1,1,5,2,8,0.5,27,"bachelor","1"
"24LCF",4,2,2,3,4,2,2,3,4,3,1,1,3,4,3,3,2,2,4,4,4,1,0,1,2,4,3,0,2,2,4,0,4,2,2,3,2,4,3,4,2,1,3,1,3,3,2,3,3,3,1,1,2,3,4,3,2,2,4,3,2,2,0,4,1,2,2,1,0,1,2,2,2,1,0,1,1,2,2,1,1,1,0,3,2,0,0,1,1,1,2,1,0,1,0,2,1,0,2,1,2,1,38,20,28,40,37,11,4,4,3,6,11,0.5,24,"bachelor","0"
"24MSQ",3,1,3,4,1,2,4,3,3,3,3,4,4,3,1,3,2,1,3,3,1,1,3,2,1,3,3,2,3,2,3,1,4,3,2,2,3,3,3,3,1,3,3,3,1,3,1,4,4,3,2,2,2,2,3,3,1,3,3,1,0,2,1,2,3,1,2,1,0,1,1,0,2,2,0,1,2,1,1,1,0,0,0,0,2,0,0,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,31,29,35,39,25,7,4,6,1,5,1,NA,NA,NA,NA
"24SAJ",0,3,1,4,1,3,1,4,3,1,1,1,2,4,3,1,3,4,2,3,1,2,4,4,1,0,4,3,1,1,3,2,4,3,3,0,3,4,3,3,1,3,1,3,1,2,3,4,3,2,3,3,3,3,3,2,3,3,3,1,1,2,2,1,3,2,2,2,1,0,2,0,0,0,1,0,1,1,2,1,1,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,2,1,0,0,18,34,37,41,25,5,0,4,8,4,1,-0.5,27,"abitur","0"
"24SBS",2,3,3,4,1,0,3,4,3,2,1,3,0,3,1,3,3,2,4,4,2,0,1,3,2,3,1,3,3,2,3,1,3,3,3,1,3,4,3,4,3,3,1,1,1,3,1,3,4,1,2,1,3,3,3,4,1,3,3,1,1,3,1,4,3,1,0,2,1,1,1,0,2,1,1,1,1,1,2,0,1,2,0,1,1,1,1,1,0,0,2,2,2,1,1,0,0,0,1,1,0,0,31,26,30,42,26,7,4,6,7,3,2,0.5,22,"abitur","0"
"24SFK",3,3,4,4,2,4,2,1,4,2,3,3,3,3,3,3,2,2,3,3,3,3,1,3,2,3,2,3,2,1,3,1,3,2,2,1,3,1,3,2,3,3,4,2,1,2,0,1,4,2,3,1,3,3,2,3,1,2,4,4,3,2,2,4,3,4,1,0,1,2,2,2,2,1,1,0,2,2,2,1,1,0,0,2,1,0,1,0,1,2,2,1,1,0,2,2,2,0,1,1,1,2,38,27,28,46,28,10,2,3,6,8,12,0.5,24,"abitur","0"
"25AVL",2,1,3,4,0,2,1,4,3,0,2,2,3,1,3,3,2,4,1,3,2,1,3,2,3,1,1,4,2,1,3,0,3,3,1,2,2,4,2,2,2,1,3,3,1,3,1,3,3,1,2,1,1,3,2,3,1,4,1,2,1,2,1,2,3,3,2,2,3,2,2,1,2,1,2,1,2,2,2,2,1,0,0,1,2,1,0,1,2,1,1,1,2,2,2,1,0,0,2,1,0,1,29,17,39,34,20,9,6,7,10,8,7,0.5,21,"abitur","0"
"25BAA",2,2,2,3,2,0,1,3,2,3,1,1,3,3,4,3,4,4,1,3,1,2,3,1,4,1,0,3,2,3,0,3,4,4,4,1,2,1,3,3,1,1,3,2,2,3,4,3,3,2,0,4,3,3,3,2,3,3,1,2,1,1,2,1,1,1,1,2,1,2,3,1,1,1,1,1,2,0,0,1,2,2,0,2,1,1,0,1,2,0,0,2,2,0,1,0,0,0,1,2,0,0,16,28,35,31,37,3,4,7,7,8,3,0.5,NA,"abitur","0"
"25BBJ",1,3,3,3,2,1,3,4,3,3,2,3,3,3,3,2,3,1,3,3,2,3,4,2,2,1,3,3,2,2,3,3,3,3,2,1,3,4,4,3,1,3,3,3,2,2,2,4,3,3,1,3,3,1,3,0,3,4,3,2,2,2,3,1,2,2,1,0,0,0,3,2,1,1,1,0,1,1,1,1,1,2,1,2,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,2,0,0,18,37,39,39,33,5,1,3,4,7,6,0.5,24,"bachelor","1"
"25BGH",1,3,2,3,3,1,3,3,4,3,3,3,3,3,3,2,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,2,4,2,3,1,3,3,3,3,1,3,2,2,3,2,1,3,3,3,1,3,3,3,3,3,2,3,3,1,2,3,3,1,3,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,19,34,35,42,37,2,2,2,6,2,4,0.5,22,"abitur","0"
"25BLI",4,3,2,4,2,1,4,1,4,1,3,0,3,3,2,3,3,1,3,4,2,3,3,1,2,1,0,3,3,0,0,2,0,4,3,3,4,1,2,4,1,4,3,3,0,2,3,3,4,2,3,3,3,1,4,4,0,4,0,4,2,3,2,3,4,1,3,1,0,1,3,2,2,2,1,0,0,3,1,3,0,1,0,2,2,1,0,1,3,2,1,2,2,0,1,2,0,2,2,2,0,0,30,33,27,38,30,9,2,11,5,7,11,-0.5,23,"abitur","0"
"25BMJ",0,1,4,3,2,3,3,2,3,0,4,3,3,4,1,4,3,3,4,3,3,0,3,3,2,3,3,3,3,1,4,1,4,2,3,4,3,4,3,3,4,0,4,2,1,3,4,4,4,3,4,2,3,3,0,4,0,2,4,3,3,4,1,4,2,3,3,1,1,0,2,2,3,0,3,0,3,3,2,0,3,0,1,3,3,0,2,1,1,1,3,1,2,0,2,2,1,0,3,0,2,2,44,25,39,48,23,15,1,2,14,11,13,0.5,19,"abitur","0"
"25EIM",3,0,1,4,2,3,3,4,2,1,3,3,3,3,4,3,3,3,4,4,3,1,1,2,1,3,1,3,2,0,3,0,3,2,3,4,4,4,4,4,2,1,2,3,1,2,3,4,4,3,3,1,2,3,3,3,1,3,3,4,0,3,2,3,2,1,2,1,0,2,2,2,2,1,0,1,1,2,2,1,1,0,0,2,2,0,0,1,0,1,1,1,1,2,1,1,0,0,2,1,0,2,38,23,33,40,32,9,6,4,4,4,10,0.5,20,"abitur","0"
"25FCF",1,3,3,4,2,1,3,4,4,4,2,4,3,3,3,1,4,3,4,4,1,3,2,4,4,0,1,3,1,2,2,1,4,4,4,3,4,4,4,4,0,4,2,4,2,1,3,3,4,3,1,4,4,2,3,3,3,4,3,3,2,1,3,0,4,3,2,1,0,0,1,2,1,1,0,0,2,0,0,2,1,0,0,1,1,1,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,16,41,39,47,41,4,0,5,6,4,3,0.5,25,"bachelor","2"
"25FSA",3,1,1,2,1,1,3,4,3,3,1,3,3,4,3,1,2,2,4,3,1,0,4,3,1,1,2,3,3,3,1,3,3,2,3,1,3,4,3,1,1,3,3,1,3,1,2,4,3,3,1,1,3,3,3,1,1,4,3,2,3,3,3,1,3,3,2,1,1,1,2,1,2,2,1,1,2,1,1,2,2,0,1,1,1,0,0,1,2,1,1,1,2,0,1,1,0,0,2,0,2,1,15,27,38,43,32,7,3,6,8,10,6,0.5,20,"abitur","0"
"25HBM",1,1,3,3,3,1,2,3,4,3,3,2,2,3,3,1,2,4,3,3,1,1,2,3,3,2,1,3,4,2,1,1,2,3,4,1,3,4,1,4,1,1,1,1,3,1,2,4,3,3,0,2,4,2,3,3,2,4,2,3,3,3,3,1,2,3,1,2,0,1,2,1,1,0,1,0,2,1,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2,1,0,0,1,0,0,1,17,22,36,41,40,5,2,4,5,8,6,0,20,"abitur","0"
"25HEJ",2,3,3,4,3,2,4,4,4,3,1,4,3,4,3,2,4,1,4,4,1,3,3,4,3,1,2,3,3,1,3,1,4,4,3,2,4,4,4,4,3,4,3,3,3,2,1,4,4,3,2,3,3,3,3,3,1,1,3,2,1,1,3,3,4,3,2,1,0,0,0,0,2,1,0,1,0,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,27,38,36,49,38,8,2,5,2,0,1,-0.5,21,"abitur","0"
